owner_phone,transaction_id,datetime,date,time,amount,currency,type,target_party,description,category,is_financial,medium
+919619183585,1797332713287,2024-02-06T18:37:09,2024-02-06,18:37:09,3321.69,Rs.,debit,netflix@icici,"Ref:1797332713287, to netflix@icici, AvlBal:Rs5243.63",Financial - High Confidence,true,
+919619183585,2290048771131,2025-08-07T04:09:11,2025-08-07,04:09:11,436.22,INR,debit,netflix@icici,"Ref:2290048771131, to netflix@icici, AvlBal:Rs5923.00",Financial - High Confidence,true,
+919619183585,1110297319804,2024-01-31T08:25:12,2024-01-31,08:25:12,1287.57,Rs.,debit,bses@paytm,"Ref:1110297319804, to bses@paytm, AvlBal:Rs14701.58",Financial - High Confidence,true,
+919619183585,4171583271601,2024-12-05T15:00:32,2024-12-05,15:00:32,1550.20,Rs.,debit,netmeds@kotak,"Ref:4171583271601, to netmeds@kotak, AvlBal:Rs7571.08",Financial - High Confidence,true,
+919619183585,6802748602608,2025-06-11T21:26:59,2025-06-11,21:26:59,2568.84,INR,credit,amazon.refunds@paytm,"Ref:6802748602608, AvlBal:Rs3591.05",Financial - High Confidence,true,UPI
+919619183585,1835083545778,2025-09-06T23:20:17,2025-09-06,23:20:17,1625.51,Rs,debit,flipkart@apl,"Ref:1835083545778, to flipkart@apl, AvlBal:Rs11804.94",Financial - High Confidence,true,UPI
+919619183585,3260469009359,2024-01-26T04:08:55,2024-01-26,04:08:55,2795.86,INR,debit,nafisahamd95@okicici,"Ref:3260469009359, to nafisahamd95@okicici, AvlBal:Rs9399.14",Financial - High Confidence,true,UPI
+919619183585,2033238527559,2025-08-22T15:04:30,2025-08-22,15:04:30,595.96,Rs.,debit,nafisahamd95@okicici,"Ref:2033238527559, to nafisahamd95@okicici, AvlBal:Rs7024.04",Financial - High Confidence,true,
mill-chat,45ee4fe8-0a59-4a94-9e50-1ad6d43f7575,2025-03-26T18:38:08,2025-03-26,18:38:08,768.75,INR,credit,some.friend35@okhdfc,From Friend,From Friend,true,
mill-chat,9eef0643-c9be-4bec-acb6-c6e2632ef2c9,2024-09-12T08:48:13,2024-09-12,08:48:13,2813.52,Rs.,debit,netmeds@kotak,Health,Health,true,
+919619183585,4866738365219,2024-12-23T04:35:40,2024-12-23,04:35:40,2861.39,Rs,debit,aayushsingh66@okicici,"Ref:4866738365219, to aayushsingh66@okicici, AvlBal:Rs2218.37",Financial - High Confidence,true,UPI
mill-chat,5072f594-67f3-4f02-954e-e370b0bfd72e,2025-09-30T02:19:45,2025-09-30,02:19:45,603.54,INR,debit,nykaa@hdfc,Shopping,Shopping,true,
+919619183585,2872232166806,2025-05-01T21:15:00,2025-05-01,21:15:00,1364.66,Rs,debit,bigbasket@icici,"Ref:2872232166806, to bigbasket@icici, AvlBal:Rs11178.52",Financial - High Confidence,true,UPI
+919619183585,2588148816650,2024-07-21T21:34:52,2024-07-21,21:34:52,1091.97,INR,debit,dmart@paytm,"Ref:2588148816650, to dmart@paytm, AvlBal:Rs844.74",Financial - High Confidence,true,
+919619183585,7883762472675,2025-03-28T21:26:48,2025-03-28,21:26:48,2053.08,INR,credit,amazon.refunds@paytm,"Ref:7883762472675, AvlBal:Rs5732.68",Financial - High Confidence,true,UPI
mill-chat,fb672387-e6e1-41df-938b-43e642fe7822,2025-03-13T13:00:08,2025-03-13,13:00:08,698.94,Rs,credit,,Pocket Money,Pocket Money,true,
mill-chat,4e1e1337-9a4d-45a9-b8ed-8c242fd3331b,2025-08-16T09:23:13,2025-08-16,09:23:13,35246.42,INR,credit,company.payroll@icici,Salary,Salary,true,
+919619183585,2468294956009,2025-01-09T12:33:21,2025-01-09,12:33:21,1019.62,Rs.,debit,nafisahamd95@okicici,"Ref:2468294956009, to nafisahamd95@okicici, AvlBal:Rs9610.51",Financial - High Confidence,true,
+919619183585,3594218963340,2025-05-07T14:05:07,2025-05-07,14:05:07,1421.14,Rs,debit,mahanagargas@sbi,"Ref:3594218963340, to mahanagargas@sbi, AvlBal:Rs14632.32",Financial - High Confidence,true,
+919619183585,5400117842451,2024-04-13T02:51:37,2024-04-13,02:51:37,3320.61,Rs,debit,nafisahamd95@okicici,"Ref:5400117842451, to nafisahamd95@okicici, AvlBal:Rs3310.91",Financial - High Confidence,true,
+919619183585,2267123810080,2025-06-16T01:09:18,2025-06-16,01:09:18,1449.49,INR,debit,bigbasket@icici,"Ref:2267123810080, to bigbasket@icici, AvlBal:Rs6362.49",Financial - High Confidence,true,
+919619183585,3186519553396,2024-07-02T01:16:59,2024-07-02,01:16:59,895.68,INR,credit,amazon.refunds@paytm,"Ref:3186519553396, AvlBal:Rs148.63",Financial - High Confidence,true,UPI
+919619183585,4637419434345,2024-02-04T20:09:52,2024-02-04,20:09:52,1070.78,Rs,debit,netmeds@kotak,"Ref:4637419434345, to netmeds@kotak, AvlBal:Rs5175.29",Financial - High Confidence,true,UPI
+919619183585,3133142674278,2024-05-31T12:02:06,2024-05-31,12:02:06,1455.02,INR,debit,mahanagargas@sbi,"Ref:3133142674278, to mahanagargas@sbi, AvlBal:Rs12031.77",Financial - High Confidence,true,UPI
mill-chat,fbc2e15e-2f54-4f24-878c-cf71706bb55c,2024-04-29T03:14:51,2024-04-29,03:14:51,2021.49,INR,debit,vi.recharge@kotak,Bills & Utilities,Bills & Utilities,true,
+919619183585,3888159250261,2024-11-11T17:00:31,2024-11-11,17:00:31,1369.20,Rs.,debit,apollo.pharma@axis,"Ref:3888159250261, to apollo.pharma@axis, AvlBal:Rs10018.20",Financial - High Confidence,true,
+919619183585,5444394763572,2024-04-21T14:07:10,2024-04-21,14:07:10,2361.78,INR,debit,flipkart@apl,"Ref:5444394763572, to flipkart@apl, AvlBal:Rs7862.86",Financial - High Confidence,true,UPI
mill-chat,79bad353-c104-4105-b0eb-7250f4f85fbe,2025-01-05T15:04:42,2025-01-05,15:04:42,966.08,Rs.,debit,amazon@paytm,Shopping,Shopping,true,
+919619183585,2147926583773,2025-05-12T02:26:51,2025-05-12,02:26:51,596.63,Rs,debit,dmart@paytm,"Ref:2147926583773, to dmart@paytm, AvlBal:Rs9789.30",Financial - High Confidence,true,UPI
+919619183585,4288088822090,2024-01-08T04:27:40,2024-01-08,04:27:40,526.34,INR,debit,bigbasket@icici,"Ref:4288088822090, to bigbasket@icici, AvlBal:Rs11753.01",Financial - High Confidence,true,UPI
+919619183585,2515071290262,2024-05-13T22:30:29,2024-05-13,22:30:29,1434.59,Rs.,debit,netmeds@kotak,"Ref:2515071290262, to netmeds@kotak, AvlBal:Rs6936.75",Financial - High Confidence,true,UPI
+919619183585,4230158855131,2024-03-07T18:05:21,2024-03-07,18:05:21,3176.41,INR,debit,bigbasket@icici,"Ref:4230158855131, to bigbasket@icici, AvlBal:Rs10119.61",Financial - High Confidence,true,UPI
+919619183585,3309070290486,2024-04-11T03:39:30,2024-04-11,03:39:30,2524.93,Rs.,debit,bestbus@sbi,"Ref:3309070290486, to bestbus@sbi, AvlBal:Rs7156.31",Financial - High Confidence,true,
+919619183585,2200843588905,2024-12-24T23:23:29,2024-12-24,23:23:29,3080.44,Rs,debit,apollo.pharma@axis,"Ref:2200843588905, to apollo.pharma@axis, AvlBal:Rs13051.01",Financial - High Confidence,true,UPI
+919619183585,4700187552442,2025-09-15T06:59:54,2025-09-15,06:59:54,3497.10,Rs,debit,bses@paytm,"Ref:4700187552442, to bses@paytm, AvlBal:Rs14062.99",Financial - High Confidence,true,UPI
+919619183585,4803998390450,2025-05-27T14:51:47,2025-05-27,14:51:47,80031.56,Rs.,credit,company.payroll@icici,"Ref:4803998390450, AvlBal:Rs4358.67",Financial - High Confidence,true,UPI
+919619183585,1828831071645,2024-09-28T23:07:06,2024-09-28,23:07:06,2997.37,Rs.,debit,bigbasket@icici,"Ref:1828831071645, to bigbasket@icici, AvlBal:Rs6749.17",Financial - High Confidence,true,
+919619183585,5517722113995,2025-04-30T13:03:35,2025-04-30,13:03:35,3076.54,INR,debit,bestbus@sbi,"Ref:5517722113995, to bestbus@sbi, AvlBal:Rs1539.45",Financial - High Confidence,true,
+919619183585,3540238540238,2025-05-25T08:21:42,2025-05-25,08:21:42,3239.92,INR,debit,mumbaimetro@sbi,"Ref:3540238540238, to mumbaimetro@sbi, AvlBal:Rs12857.37",Financial - High Confidence,true,UPI
+919619183585,1318468023311,2025-09-04T00:14:48,2025-09-04,00:14:48,1172.10,INR,debit,uber.987@okaxis,"Ref:1318468023311, to uber.987@okaxis, AvlBal:Rs6862.05",Financial - High Confidence,true,
+919619183585,4035485482679,2025-07-20T08:15:29,2025-07-20,08:15:29,2698.92,INR,debit,yash.s17@ybl,"Ref:4035485482679, to yash.s17@ybl, AvlBal:Rs434.55",Financial - High Confidence,true,UPI
+919619183585,2734021607928,2025-09-02T08:10:23,2025-09-02,08:10:23,896.09,Rs.,debit,spotify.india@okhdfc,"Ref:2734021607928, to spotify.india@okhdfc, AvlBal:Rs412.73",Financial - High Confidence,true,UPI
mill-chat,37719d55-7eb1-42c7-acc1-37e59b30673b,2024-05-03T15:46:15,2024-05-03,15:46:15,127.77,INR,debit,bookmyshow@apl,Entertainment,Entertainment,true,
+919619183585,3708081103842,2025-05-19T09:56:09,2025-05-19,09:56:09,2319.72,Rs,debit,ola.cabs@icici,"Ref:3708081103842, to ola.cabs@icici, AvlBal:Rs10813.45",Financial - High Confidence,true,
+919619183585,1558658511788,2024-02-15T09:15:51,2024-02-15,09:15:51,1312.60,Rs.,debit,bigbasket@icici,"Ref:1558658511788, to bigbasket@icici, AvlBal:Rs575.29",Financial - High Confidence,true,
mill-chat,cebf2b5d-64ea-4c2f-896e-293dfb124e6d,2024-11-10T05:48:51,2024-11-10,05:48:51,2333.83,Rs.,debit,bookmyshow@apl,Entertainment,Entertainment,true,
+919619183585,3336289415595,2025-02-16T00:38:30,2025-02-16,00:38:30,923.25,Rs.,debit,uber.987@okaxis,"Ref:3336289415595, to uber.987@okaxis, AvlBal:Rs3454.90",Financial - High Confidence,true,UPI
+919619183585,1096223131394,2025-09-09T11:28:32,2025-09-09,11:28:32,1217.69,Rs.,credit,amazon.refunds@paytm,"Ref:1096223131394, AvlBal:Rs8406.37",Financial - High Confidence,true,UPI
mill-chat,2f42781a-9b99-457c-8f88-24bb60f9c8d3,2025-05-23T09:11:59,2025-05-23,09:11:59,1395.79,Rs,debit,bigbasket@icici,Groceries,Groceries,true,
mill-chat,2f76a618-5417-4dac-b922-649c38a73571,2025-03-06T09:41:37,2025-03-06,09:41:37,4507.28,Rs,credit,,Pocket Money,Pocket Money,true,
+919619183585,5094516778006,2024-01-08T14:45:51,2024-01-08,14:45:51,1010.48,Rs.,debit,apollo.pharma@axis,"Ref:5094516778006, to apollo.pharma@axis, AvlBal:Rs5402.89",Financial - High Confidence,true,UPI
+919619183585,3366794850197,2025-06-01T04:54:59,2025-06-01,04:54:59,1716.78,Rs.,debit,mahanagargas@sbi,"Ref:3366794850197, to mahanagargas@sbi, AvlBal:Rs8389.80",Financial - High Confidence,true,UPI
+919619183585,2725386403376,2025-05-24T21:14:59,2025-05-24,21:14:59,3293.73,Rs,debit,mumbaimetro@sbi,"Ref:2725386403376, to mumbaimetro@sbi, AvlBal:Rs8951.44",Financial - High Confidence,true,UPI
+919619183585,4062333770774,2024-07-27T11:30:20,2024-07-27,11:30:20,2397.59,Rs.,debit,nafisahamd95@okicici,"Ref:4062333770774, to nafisahamd95@okicici, AvlBal:Rs5093.29",Financial - High Confidence,true,UPI
+919619183585,4732024956603,2025-04-05T00:14:11,2025-04-05,00:14:11,3376.95,Rs.,debit,flipkart@apl,"Ref:4732024956603, to flipkart@apl, AvlBal:Rs9889.68",Financial - High Confidence,true,
mill-chat,544500e5-b5bf-4089-9b6a-c3ffa4636e30,2024-09-21T03:26:45,2024-09-21,03:26:45,3322.42,Rs,credit,,Pocket Money,Pocket Money,true,
+919619183585,5571155657994,2025-10-02T12:25:36,2025-10-02,12:25:36,2589.54,INR,debit,netmeds@kotak,"Ref:5571155657994, to netmeds@kotak, AvlBal:Rs3597.42",Financial - High Confidence,true,UPI
+919619183585,2310089381749,2025-04-15T19:26:31,2025-04-15,19:26:31,2572.30,INR,debit,flipkart@apl,"Ref:2310089381749, to flipkart@apl, AvlBal:Rs13810.81",Financial - High Confidence,true,
mill-chat,885b117b-4b39-467b-9cba-833babdbb03d,2024-04-05T14:31:42,2024-04-05,14:31:42,510.32,Rs.,debit,ola.cabs@icici,Transportation,Transportation,true,
mill-chat,63b0d0cd-917f-41bf-b711-1105d056f5ed,2024-04-19T15:47:39,2024-04-19,15:47:39,3034.19,Rs,debit,zomatopay@apl,Food & Dining,Food & Dining,true,
+919619183585,5888878780690,2025-05-08T02:26:22,2025-05-08,02:26:22,877.90,INR,debit,bestbus@sbi,"Ref:5888878780690, to bestbus@sbi, AvlBal:Rs10167.59",Financial - High Confidence,true,
mill-chat,6238e5c1-2db8-488f-83fb-8e91a6aea8d6,2025-01-25T19:28:16,2025-01-25,19:28:16,3842.33,INR,credit,,Pocket Money,Pocket Money,true,
+919619183585,3168151344219,2025-09-20T19:44:26,2025-09-20,19:44:26,1971.99,Rs,debit,spotify.india@okhdfc,"Ref:3168151344219, to spotify.india@okhdfc, AvlBal:Rs14677.86",Financial - High Confidence,true,UPI
+919619183585,1850009493339,2024-01-25T01:05:52,2024-01-25,01:05:52,1408.33,Rs.,debit,nykaa@hdfc,"Ref:1850009493339, to nykaa@hdfc, AvlBal:Rs14607.23",Financial - High Confidence,true,
+919619183585,3992543753967,2025-01-12T17:10:16,2025-01-12,17:10:16,587.09,Rs.,debit,bigbasket@icici,"Ref:3992543753967, to bigbasket@icici, AvlBal:Rs1562.42",Financial - High Confidence,true,
+919619183585,1023088703550,2025-02-25T10:39:23,2025-02-25,10:39:23,1233.11,INR,debit,bestbus@sbi,"Ref:1023088703550, to bestbus@sbi, AvlBal:Rs12096.26",Financial - High Confidence,true,
+919619183585,7662928677629,2025-09-16T11:58:38,2025-09-16,11:58:38,3230.22,Rs.,credit,gpay.rewards@okhdfc,"Ref:7662928677629, AvlBal:Rs8956.72",Financial - High Confidence,true,UPI
+919619183585,2810415774215,2025-06-20T14:49:05,2025-06-20,14:49:05,107.27,Rs.,debit,netmeds@kotak,"Ref:2810415774215, to netmeds@kotak, AvlBal:Rs12924.97",Financial - High Confidence,true,UPI
+919619183585,3719232305502,2025-06-15T18:53:37,2025-06-15,18:53:37,4443.55,Rs.,credit,gpay.rewards@okhdfc,"Ref:3719232305502, AvlBal:Rs1751.48",Financial - High Confidence,true,UPI
+919619183585,1443885016698,2025-04-02T13:54:05,2025-04-02,13:54:05,2474.17,Rs.,debit,bookmyshow@apl,"Ref:1443885016698, to bookmyshow@apl, AvlBal:Rs14577.42",Financial - High Confidence,true,
+919619183585,3408016937325,2025-08-16T00:40:44,2025-08-16,00:40:44,1394.91,INR,credit,amazon.refunds@paytm,"Ref:3408016937325, AvlBal:Rs4156.90",Financial - High Confidence,true,UPI
+919619183585,3131921852593,2024-05-24T04:51:49,2024-05-24,04:51:49,313.49,Rs,debit,bookmyshow@apl,"Ref:3131921852593, to bookmyshow@apl, AvlBal:Rs6649.55",Financial - High Confidence,true,UPI
+919619183585,3888342768612,2024-10-09T07:22:31,2024-10-09,07:22:31,2814.60,Rs,debit,spotify.india@okhdfc,"Ref:3888342768612, to spotify.india@okhdfc, AvlBal:Rs6467.18",Financial - High Confidence,true,UPI
+919619183585,3495502311790,2025-07-27T01:15:32,2025-07-27,01:15:32,2030.85,Rs,debit,spotify.india@okhdfc,"Ref:3495502311790, to spotify.india@okhdfc, AvlBal:Rs5315.87",Financial - High Confidence,true,
+919619183585,4831737056769,2024-11-23T16:36:49,2024-11-23,16:36:49,3342.79,Rs,debit,apollo.pharma@axis,"Ref:4831737056769, to apollo.pharma@axis, AvlBal:Rs12856.69",Financial - High Confidence,true,
+919619183585,5771832849334,2025-07-16T10:08:56,2025-07-16,10:08:56,967.29,INR,debit,amazon@paytm,"Ref:5771832849334, to amazon@paytm, AvlBal:Rs1296.32",Financial - High Confidence,true,UPI
+919619183585,3793631291058,2025-04-07T00:18:27,2025-04-07,00:18:27,2237.01,Rs.,debit,bestbus@sbi,"Ref:3793631291058, to bestbus@sbi, AvlBal:Rs4590.85",Financial - High Confidence,true,UPI
+919619183585,6516711557321,2024-06-25T22:17:07,2024-06-25,22:17:07,76447.22,Rs.,credit,company.payroll@icici,"Ref:6516711557321, AvlBal:Rs4734.71",Financial - High Confidence,true,UPI
+919619183585,2120542145421,2024-04-23T00:41:22,2024-04-23,00:41:22,790.18,Rs,debit,apollo.pharma@axis,"Ref:2120542145421, to apollo.pharma@axis, AvlBal:Rs10429.80",Financial - High Confidence,true,UPI
mill-chat,1acb930b-46a4-4ad6-b79a-1bae05f31222,2025-05-26T08:18:18,2025-05-26,08:18:18,1146.44,INR,credit,,Pocket Money,Pocket Money,true,
+919619183585,2630558437564,2024-01-03T05:49:21,2024-01-03,05:49:21,1527.69,Rs.,debit,bses@paytm,"Ref:2630558437564, to bses@paytm, AvlBal:Rs8613.85",Financial - High Confidence,true,
+919619183585,5709387985073,2024-11-05T09:08:01,2024-11-05,09:08:01,1510.05,Rs.,debit,bookmyshow@apl,"Ref:5709387985073, to bookmyshow@apl, AvlBal:Rs14785.97",Financial - High Confidence,true,UPI
+919619183585,1321812330079,2024-05-11T01:49:45,2024-05-11,01:49:45,849.91,Rs,debit,mumbaimetro@sbi,"Ref:1321812330079, to mumbaimetro@sbi, AvlBal:Rs12652.80",Financial - High Confidence,true,
mill-chat,2e1d1709-3d3b-448c-896d-0b042f60101e,2025-08-01T14:28:50,2025-08-01,14:28:50,957.18,INR,debit,bigbasket@icici,Groceries,Groceries,true,
+919619183585,5543040983355,2025-10-01T10:05:04,2025-10-01,10:05:04,2863.31,Rs.,debit,vi.recharge@kotak,"Ref:5543040983355, to vi.recharge@kotak, AvlBal:Rs11557.28",Financial - High Confidence,true,UPI
+919619183585,4118447893128,2024-07-20T06:43:59,2024-07-20,06:43:59,1656.79,INR,debit,nafisahamd95@okicici,"Ref:4118447893128, to nafisahamd95@okicici, AvlBal:Rs6667.61",Financial - High Confidence,true,UPI
+919619183585,3511056326070,2024-02-07T04:50:25,2024-02-07,04:50:25,2837.26,Rs.,debit,mumbaimetro@sbi,"Ref:3511056326070, to mumbaimetro@sbi, AvlBal:Rs6695.43",Financial - High Confidence,true,
+919619183585,2991958065866,2025-07-21T02:14:16,2025-07-21,02:14:16,1315.07,Rs.,debit,dmart@paytm,"Ref:2991958065866, to dmart@paytm, AvlBal:Rs6393.83",Financial - High Confidence,true,
mill-chat,69934d2d-5c74-40e3-9a8c-d7ab237cd378,2025-01-04T10:55:24,2025-01-04,10:55:24,2595.30,INR,credit,,Pocket Money,Pocket Money,true,
+919619183585,2237925881188,2024-05-12T20:51:50,2024-05-12,20:51:50,2469.40,INR,debit,dmart@paytm,"Ref:2237925881188, to dmart@paytm, AvlBal:Rs11428.40",Financial - High Confidence,true,
+919619183585,5553409638808,2024-07-26T07:58:23,2024-07-26,07:58:23,3152.96,Rs.,debit,nykaa@hdfc,"Ref:5553409638808, to nykaa@hdfc, AvlBal:Rs9809.00",Financial - High Confidence,true,
+919619183585,4282073745023,2025-06-12T14:09:38,2025-06-12,14:09:38,3485.22,Rs,debit,bigbasket@icici,"Ref:4282073745023, to bigbasket@icici, AvlBal:Rs3634.43",Financial - High Confidence,true,
+919619183585,3628122746991,2025-06-15T20:31:24,2025-06-15,20:31:24,1225.13,Rs.,debit,bestbus@sbi,"Ref:3628122746991, to bestbus@sbi, AvlBal:Rs14886.65",Financial - High Confidence,true,
+919619183585,5889488821720,2024-06-13T15:33:31,2024-06-13,15:33:31,2205.98,Rs,debit,uber.987@okaxis,"Ref:5889488821720, to uber.987@okaxis, AvlBal:Rs14901.84",Financial - High Confidence,true,UPI
+919619183585,5301719432027,2025-06-28T21:03:43,2025-06-28,21:03:43,1985.81,Rs.,debit,dmart@paytm,"Ref:5301719432027, to dmart@paytm, AvlBal:Rs6431.03",Financial - High Confidence,true,UPI
+919619183585,5724554148293,2024-03-22T20:32:12,2024-03-22,20:32:12,22.22,Rs,debit,netmeds@kotak,"Ref:5724554148293, to netmeds@kotak, AvlBal:Rs14007.02",Financial - High Confidence,true,UPI
+919619183585,4510412772573,2024-03-21T20:14:03,2024-03-21,20:14:03,2436.43,INR,credit,gpay.rewards@okhdfc,"Ref:4510412772573, AvlBal:Rs8407.15",Financial - High Confidence,true,UPI
+919619183585,4500201839789,2024-09-19T20:26:18,2024-09-19,20:26:18,768.54,Rs,debit,bses@paytm,"Ref:4500201839789, to bses@paytm, AvlBal:Rs9287.52",Financial - High Confidence,true,UPI
+919619183585,1929107595697,2025-08-04T09:22:24,2025-08-04,09:22:24,2180.22,Rs,debit,bses@paytm,"Ref:1929107595697, to bses@paytm, AvlBal:Rs1950.98",Financial - High Confidence,true,UPI
+919619183585,5613575809844,2024-12-05T12:30:07,2024-12-05,12:30:07,1824.92,Rs.,debit,bigbasket@icici,"Ref:5613575809844, to bigbasket@icici, AvlBal:Rs7617.07",Financial - High Confidence,true,UPI
mill-chat,a157e57b-f2aa-49f4-8e2e-b368a9404ec7,2025-06-20T05:59:17,2025-06-20,05:59:17,183.79,INR,debit,apollo.pharma@axis,Health,Health,true,
+919619183585,4308373044738,2025-08-03T15:53:50,2025-08-03,15:53:50,1858.65,Rs.,debit,flipkart@apl,"Ref:4308373044738, to flipkart@apl, AvlBal:Rs8333.87",Financial - High Confidence,true,UPI
+919619183585,3674986546057,2025-03-19T01:45:24,2025-03-19,01:45:24,3379.25,INR,debit,flipkart@apl,"Ref:3674986546057, to flipkart@apl, AvlBal:Rs4789.66",Financial - High Confidence,true,
+919619183585,4018478425127,2024-11-29T06:34:29,2024-11-29,06:34:29,830.43,Rs,debit,swiggy@okhdfc,"Ref:4018478425127, to swiggy@okhdfc, AvlBal:Rs14624.53",Financial - High Confidence,true,UPI
+919619183585,2854949262689,2024-05-15T19:51:42,2024-05-15,19:51:42,326.81,INR,debit,mumbaimetro@sbi,"Ref:2854949262689, to mumbaimetro@sbi, AvlBal:Rs1480.99",Financial - High Confidence,true,UPI
+919619183585,4777364100547,2024-07-11T07:44:38,2024-07-11,07:44:38,1964.40,Rs,debit,yash.s17@ybl,"Ref:4777364100547, to yash.s17@ybl, AvlBal:Rs10642.65",Financial - High Confidence,true,UPI
+919619183585,1223470179399,2025-08-20T08:08:36,2025-08-20,08:08:36,848.41,Rs,credit,some.friend35@okhdfc,"Ref:1223470179399, AvlBal:Rs7115.25",Financial - High Confidence,true,UPI
+919619183585,2944736215267,2024-08-09T00:22:44,2024-08-09,00:22:44,1600.20,INR,debit,vi.recharge@kotak,"Ref:2944736215267, to vi.recharge@kotak, AvlBal:Rs2220.28",Financial - High Confidence,true,
+919619183585,5629423928056,2025-09-03T12:49:33,2025-09-03,12:49:33,1349.08,Rs.,debit,zepto.payments@ybl,"Ref:5629423928056, to zepto.payments@ybl, AvlBal:Rs423.49",Financial - High Confidence,true,UPI
mill-chat,879a7c87-36d8-4ad4-bb8a-1385d4bbf59d,2024-02-26T04:30:12,2024-02-26,04:30:12,3758.35,INR,credit,,Pocket Money,Pocket Money,true,
+919619183585,5482351105287,2024-05-26T08:25:03,2024-05-26,08:25:03,2127.05,Rs,debit,zepto.payments@ybl,"Ref:5482351105287, to zepto.payments@ybl, AvlBal:Rs14943.88",Financial - High Confidence,true,
+919619183585,1902219315306,2025-08-03T23:39:10,2025-08-03,23:39:10,1995.56,INR,credit,gpay.rewards@okhdfc,"Ref:1902219315306, AvlBal:Rs7430.29",Financial - High Confidence,true,UPI
